src_origin_id,dst_origin_id,edge_type,src_id,dst_id
81466591,51208766,0,670,135
37648977,61457445,1,626,428
23252474,4064451,2,539,996
31429013,56028780,4,952,440
59051511,73058205,3,715,10
36703141,30740191,2,27,993
10688887,99531538,2,405,983
30740191,36703141,2,993,27
61694166,4799287,5,927,701
20455091,80633893,1,206,160
8782842,4079725,3,878,170
1812075,86574459,1,101,671
76715316,31107299,0,412,161
86302522,13512113,5,926,546
60608235,46638647,5,211,325
37467364,35551656,5,589,470
19261088,53995284,4,81,823
91939403,68744841,2,943,565
99511541,20476876,0,180,899
69432213,6747321,4,398,122
54187483,84539094,0,116,173
76526004,16735717,2,866,21
24270402,7315229,1,817,489
91639359,99531538,1,518,983
4748874,83908372,5,812,594
21145201,42334581,1,69,269
83038845,4748874,3,68,812
25908590,42084934,0,684,669
13512113,66386260,1,546,798
2065461,78544601,3,994,635
48717201,86617822,2,17,147
4301854,78301604,1,445,712
59355448,42637907,4,787,481
47889418,35733573,2,572,236
91939403,79253341,3,943,890
66030507,40994730,3,482,238
84249880,34423462,4,879,694
64630291,34810299,2,673,272
29739877,28848480,4,361,157
77525297,87557124,0,73,761
56102257,62125849,0,494,465
36154512,48892883,0,184,332
87159816,60577255,4,810,270
6452241,99273044,5,868,310
99545088,86008559,4,714,281
98031245,26162058,0,668,406
7795028,30853872,5,560,212
73991260,26144584,3,880,145
64344056,61694166,3,762,927
45934390,21145201,4,115,69
73898869,18760165,1,57,814
97587593,27688001,4,243,162
79790375,41653295,3,658,102
19261088,20559778,0,81,303
56028780,62758017,1,440,717
86581253,87497021,2,738,454
48969921,20138670,3,907,159
72498770,15296192,4,910,326
62064567,73714112,2,3,297
26770477,69953521,3,434,971
59353827,91188887,4,189,824
25818739,65925778,2,586,628
20476876,38936540,3,899,24
7418176,31107299,4,363,161
11693022,97555931,3,790,828
36531904,89599410,4,201,925
86514354,58277748,5,370,783
53690602,47386154,1,337,888
33836415,96760353,5,951,593
54711058,42637907,4,987,481
15251756,4787840,4,143,402
47894977,8767156,2,728,493
71585330,76975959,3,695,384
42539508,55461999,2,503,37
71466941,21791167,5,621,55
7470088,88174070,0,176,348
73616316,31927553,1,579,831
16916110,66870564,3,74,864
27347512,19962470,3,119,652
65266651,82300536,4,452,978
82795154,6801059,0,963,433
66375738,20416579,0,417,25
58169612,57229434,1,114,803
23016206,26267607,2,28,873
10960616,58070265,3,386,661
37531013,71585330,1,451,695
25818739,61231992,5,586,535
39860131,50116333,0,109,558
55461999,46609482,1,37,358
63002030,90308649,4,974,775
6390382,99273044,3,760,310
82289014,10897982,4,956,882
60108096,64948572,5,551,979
79175595,46609482,1,42,358
8934237,61475240,2,848,290
9820297,38568536,1,354,972
56156561,27156677,0,806,678
77824893,9182092,1,936,577
28468485,54546202,5,877,242
83807278,92859872,3,125,500
83507195,31563137,3,485,92
66171129,31595989,3,420,988
83187549,80241525,5,619,731
26920200,45934390,5,415,115
69857816,72578540,5,14,76
43007766,46609482,2,30,358
80598975,60943799,0,150,215
53512485,68048755,1,195,945
98997058,11945861,5,773,918
25607298,36123916,3,580,38
48118511,41653295,2,379,102
14734747,22021699,0,144,758
99531538,63078133,0,983,217
93990387,19806510,1,177,633
62841579,88996983,3,680,735
11423269,78813012,4,826,682
23252474,38220302,0,539,582
61315182,83507195,0,58,485
26076984,30665511,3,193,947
38610854,47386154,1,513,888
79500855,9182092,2,401,577
25735541,14457236,2,469,355
54421993,58188540,0,90,127
87440413,44761260,0,916,175
84249880,12431235,4,879,439
17990544,8546042,2,965,590
81689787,68371650,4,944,685
27922005,63002030,1,869,974
66248800,19067526,3,54,416
8551998,6952038,5,608,913
29217537,30960721,4,629,707
40914475,15567641,4,62,223
37411328,73373071,2,646,982
4602289,80397318,3,901,149
57077468,50694882,0,2,353
45501852,31563137,4,174,92
78624353,45920150,5,288,850
11208878,10843007,2,515,108
31927553,98346944,2,831,198
14149767,99268018,3,166,625
61457445,6004492,2,428,394
45621649,36123916,2,342,38
83190332,84537315,4,385,665
15567641,24834126,2,223,473
38774244,25486926,0,393,490
55122964,52615429,3,664,932
24886023,66449397,4,106,65
89467981,50399560,4,931,566
20866937,38610854,4,648,513
69870828,10101842,3,887,555
45286842,77824893,4,508,936
35163891,90662805,0,228,733
33187018,11720004,0,960,387
19751250,59765788,0,837,638
59398989,29416097,4,210,630
38568536,15504381,5,972,804
52848736,75801221,5,372,305
53512485,62850962,5,195,104
78868895,1812075,4,120,101
89847523,75090190,0,313,34
54609485,86302522,4,863,926
77525297,82405802,1,73,529
23491543,96298469,5,973,311
58643904,64391713,4,543,677
98346944,18128906,3,198,396
36352323,71368970,3,117,333
27347512,1093396,2,119,836
53995284,32909167,5,823,421
34810299,41986844,4,272,604
38328547,21346320,2,935,448
37648977,49260800,4,626,634
55057068,21177147,5,97,801
81355371,6390382,1,70,760
92714880,94955068,1,702,315
20455091,78967688,4,206,33
14641288,27156677,3,657,678
48717201,80682169,2,17,334
63002030,31345841,4,974,940
28468485,71585330,5,877,695
29613711,55927175,4,61,322
84271563,38443689,0,13,891
26380823,75603458,0,561,794
10232979,81689787,3,321,944
56672235,19467269,2,751,520
37797219,34425047,5,676,767
45286842,11961243,2,508,231
67366741,56087048,1,786,172
19857504,52416792,5,795,395
75149394,75603458,3,148,794
73058205,83908372,2,10,594
61009773,69603371,2,892,128
81875266,4644562,0,146,474
5116290,63143987,4,188,778
69756051,54166930,5,708,602
1493082,9820297,1,526,354
21286553,30695739,3,41,397
36352323,96796701,3,117,575
50570245,30794667,3,889,547
61694166,5195219,5,927,844
7795028,4602289,5,560,901
61717895,4644562,0,371,474
15296192,62841579,5,326,680
99060389,14457236,0,164,355
79790375,83925117,4,658,153
95450556,66030507,5,722,482
84271563,48548847,2,13,816
57746169,67161012,5,446,466
19606074,78713684,2,894,772
29797724,73714112,2,5,297
62850962,68048755,3,104,945
97164912,35295072,4,822,610
95326023,56102257,3,720,494
28012519,33806005,3,463,858
79431198,47825457,4,350,414
20970263,94335105,5,605,249
99706731,98290623,4,800,338
10941358,84046419,3,522,208
95993943,51004747,0,275,391
33836415,79770084,1,951,763
7795028,73037477,0,560,99
70831517,39860131,0,50,109
8844880,44761260,4,196,175
42334581,6747321,2,269,122
79175595,96910645,2,42,64
92859872,62322050,3,500,48
25607298,3620507,3,580,400
47390415,85060967,0,425,186
40994730,28848480,3,238,157
63531924,91939403,2,292,943
38110561,38220302,3,107,582
75921482,85994086,3,841,517
26814424,35275946,0,252,820
58188540,22932633,1,127,264
18760165,69857816,5,814,14
7892461,44959846,1,929,438
66449397,93465263,1,65,904
32021698,57077468,2,53,2
97649348,24361801,5,381,576
26161325,86617822,4,259,147
4799287,53323929,4,701,1
67263539,67454106,1,639,181
45196831,2956541,2,185,191
57746169,94563178,2,446,764
43338530,45621649,1,691,342
14734747,32765650,3,144,359
43035822,9019677,0,838,351
28029753,80574708,3,724,769
76715316,98290623,2,412,338
86574459,50889916,2,671,23
52903951,76188299,3,567,663
38131415,1080179,5,154,248
22628688,49477303,0,550,316
85890964,7039994,3,846,294
91663343,95851667,3,528,825
97744098,72892971,1,865,424
58301343,26161325,1,727,259
71401291,98528770,3,757,855
23595873,91874139,3,105,67
87818954,47467686,3,182,614
26410144,92859872,3,557,500
85749296,1812075,1,746,101
11945861,16892018,4,918,407
31862301,24759546,2,984,753
52896996,19562145,5,719,179
62322050,91874139,0,48,67
59127308,48717201,4,842,17
27596629,1093396,0,85,836
81095177,36539894,0,524,921
96078977,51392191,3,399,857
11961243,95143745,0,231,571
39860131,51204141,1,109,443
66030507,84865869,2,482,655
46745340,95122615,4,11,79
75325325,47467686,1,574,614
44879118,69352474,0,103,730
56592728,7795028,1,59,560
69635574,97251876,3,232,237
4396333,35939396,1,479,261
58911091,69487472,2,447,723
12673339,78851505,4,123,36
95450556,47467686,0,722,614
91630511,78301604,3,585,712
45934390,8844880,5,115,196
16883976,39952574,1,168,461
8411048,83652896,2,703,382
68969143,20138670,2,750,159
29416402,20516343,1,111,900
50116333,8934237,3,558,848
92714880,49477303,2,702,316
69635574,81674690,3,232,484
58901282,28927360,0,564,875
68110688,81220046,2,504,598
32765650,29739877,5,359,361
35733573,67897782,1,236,343
61570194,47889418,2,623,572
60577255,42211851,2,270,747
89265742,11208878,5,229,515
52903951,31217803,3,567,468
69668083,58070265,5,559,661
49314608,32712728,5,267,788
62764098,73373071,4,650,982
36597926,58911091,5,44,447
1894771,38568536,2,78,972
1221889,79500855,1,308,401
97236644,68951543,1,519,230
89541732,62125849,0,834,465
73339170,6747321,4,734,122
83536512,48547731,1,89,271
55216947,57444636,5,507,776
76300416,85727169,5,464,525
67724969,47272144,5,491,908
26920200,45501852,1,415,174
45988161,26267607,1,765,873
94311648,41589049,2,151,324
59398989,53514566,2,210,966
62764098,43253968,1,650,495
5195219,49849502,2,844,672
7064420,36154512,1,725,184
19751250,42366310,3,837,460
91663343,20455091,1,528,206
58911091,31988711,2,447,299
52882369,58253371,2,827,483
45286842,51696548,1,508,531
94039422,99060389,5,552,164
60332295,77057410,1,587,4
71731420,7064420,5,937,725
82795154,31862301,3,963,984
61231992,19969199,5,535,49
3014186,98031245,4,881,668
64916221,9820297,4,291,354
26162058,20050145,1,406,681
56028780,34981989,3,440,368
45920150,66225982,0,850,512
91639359,86617822,3,518,147
78813012,12773270,3,682,601
11611677,31260894,2,924,591
5910013,29416402,1,919,111
80598975,31563137,2,150,92
95792408,37657252,3,718,710
25908590,86072549,0,684,293
37467364,46745340,4,589,11
97612477,91630511,0,344,585
59765788,67102256,2,638,843
58643904,20866937,4,543,648
35551656,55122964,4,470,664
54421993,5042218,0,90,15
7418176,71221480,0,363,933
52802905,22628688,3,94,550
51078726,12673339,1,523,123
24886023,47947742,5,106,632
28012519,81611930,1,463,622
10897982,48133428,1,882,895
82795154,60623620,5,963,903
64344056,95602070,5,762,732
4748874,61717895,3,812,371
63925690,98528770,2,96,855
99060389,96988713,3,164,392
75922273,53676706,4,859,192
16892018,83058659,4,407,970
36539894,75202474,0,921,88
9016466,58424586,1,77,233
88996983,3620507,0,735,400
34097265,13593723,1,486,595
82289014,43544662,5,956,32
73339170,14149767,3,734,166
74779110,19067526,0,631,416
23252474,9257833,0,539,403
31217803,84271563,5,468,13
91188887,11611677,2,824,924
56125709,66584565,5,319,266
59127308,39860131,5,842,109
43545057,10678760,5,647,449
99511541,39952574,0,180,461
95993943,56087048,0,275,172
93465263,63531924,3,904,292
17622432,76754771,0,860,240
34425047,40815137,0,767,280
18512540,34423462,4,347,694
84159267,64391713,3,627,677
39960588,4644562,4,617,474
66386260,69757168,2,798,541
58911091,53214565,2,447,697
20559778,59765788,1,303,638
51051578,52615429,5,815,932
11945861,40914475,3,918,62
35167181,27296981,2,226,250
71221480,59355448,3,933,787
95022878,87071227,1,779,530
37797219,18128906,0,676,396
81095177,10678760,4,524,449
63078133,60713142,5,217,886
56592728,67263539,2,59,639
9182092,59051511,2,577,715
59051511,33125537,2,715,362
45813345,99545088,2,26,714
55529719,15251756,1,977,143
34950883,58301343,0,781,727
2956541,43050268,5,191,320
71221480,95422673,2,933,205
5757040,31563137,1,112,92
6873635,30725077,4,911,729
1221889,93465263,4,308,904
94039422,22932633,5,552,264
87071227,59795975,5,530,620
86617822,1494307,1,147,917
97164912,68951543,1,822,230
82289014,93990387,3,956,177
62346687,38142409,1,16,9
26677744,58070265,0,802,661
96048451,32909167,0,388,421
30908764,62929524,0,653,995
96796701,30695739,2,575,397
11461442,13554242,2,805,538
99060389,51760273,1,164,540
21791167,11611677,0,55,924
35163891,81689787,4,228,944
64001903,85890964,0,990,846
56182941,29793503,1,870,345
56125709,17990544,1,319,965
35163891,97873083,2,228,274
62125849,67102256,4,465,843
1894771,91630511,3,78,585
51078726,19640224,0,523,6
30908764,60332295,0,653,587
31217803,6390382,2,468,760
55216947,45113260,2,507,766
86072549,94000525,2,293,432
94868179,50116333,2,949,558
3925951,43253968,4,755,495
26410144,32429075,3,557,839
44518800,90662805,3,39,733
91874139,6883989,0,67,142
85101507,57148383,2,693,537
52111787,53946953,5,975,257
44554709,87776978,0,562,227
29793503,17283099,4,345,999
89509432,32021698,0,613,53
14734747,20516343,5,144,900
5304165,73616316,1,649,579
87320629,83038845,1,609,68
96420263,73040681,4,492,12
19067526,51275295,2,416,7
91296187,80598975,2,204,150
52903951,56125709,5,567,319
96078977,6390382,0,399,760
29793503,8782842,3,345,878
52896996,90662805,0,719,733
44959846,63143987,5,438,778
9019677,34662216,3,351,80
17846389,31614718,1,624,83
81220046,78494866,3,598,411
6004492,4787840,4,394,402
29217537,54546202,0,629,242
63002030,71466857,3,974,683
69105675,49849502,0,544,672
49314608,85447090,5,267,423
29187162,9737784,2,329,721
35531782,34676709,4,581,637
7064420,78813012,1,725,682
39960588,38328547,4,617,935
67366741,87818954,1,786,182
11423269,34590042,2,826,618
81355371,53514566,3,70,966
34631840,24834126,4,475,473
16892018,28848480,4,407,157
6390382,62929524,4,760,995
59765788,2956541,4,638,191
37648977,7315229,5,626,489
5757040,6747321,4,112,122
84345058,68951543,4,418,230
60713142,47386154,5,886,888
99060389,24582405,5,164,659
48118511,68744841,0,379,565
42638666,16883976,2,431,168
38936540,81466591,5,24,670
69668083,19261088,3,559,81
25486926,96420263,2,490,492
59765788,45196831,1,638,185
24886023,55216947,3,106,507
15871528,67210903,1,548,306
53490317,94868179,5,244,949
8934237,73040681,4,848,12
12159158,30853872,2,861,212
98346944,22078466,0,198,183
67506819,8625969,3,640,296
78868895,55529719,3,120,977
38180115,83925117,0,808,153
56592728,25908590,5,59,684
9306830,76188299,5,840,663
86581253,80384524,2,738,991
1093396,22628688,3,836,550
31872848,43253968,4,52,495
32712728,79994984,5,788,141
56182941,41986844,5,870,604
6197407,40912680,3,340,679
19261088,43541248,2,81,976
91630511,9019677,3,585,351
18048586,78784480,0,807,165
36352323,6873635,0,117,911
64344056,71368970,0,762,333
20138670,65266651,0,159,452
35163891,52615429,2,228,932
33836415,3925951,0,951,755
54609485,8934237,1,863,848
90662805,6883989,1,733,142
92854742,89467981,3,409,931
35733573,55461999,4,236,37
6390382,98528968,1,760,942
46638647,69757168,1,325,541
52116385,71731420,5,93,937
87159816,41693876,3,810,583
69668083,69432213,4,559,398
10232979,38443689,0,321,891
92859872,12232739,3,500,200
1747013,11260273,4,981,203
22611502,41036694,4,511,692
84539094,88239465,4,173,709
3942695,82027331,5,967,277
82632781,68048755,5,737,945
21791167,59355448,4,55,787
11961243,76082238,2,231,366
37797219,27666839,4,676,339
98228577,20138670,1,202,159
79500855,26161325,5,401,259
3925951,50694882,1,755,353
63041014,43545057,0,100,647
18973811,13512113,1,643,546
21448951,76300416,1,301,464
11611677,75921482,1,924,841
51442728,49314608,5,862,267
20970263,10466008,1,605,774
5769848,31590060,4,133,457
54546202,63078133,5,242,217
11427516,48133428,3,410,895
68110688,39960588,2,504,617
20050145,45196831,4,681,185
98346944,4079725,1,198,170
47232993,66584565,5,989,266
70831517,22021699,1,50,758
89467981,66030507,4,931,482
43253968,86072549,0,495,293
4381854,57148383,3,377,537
68969143,26380823,2,750,561
56438970,51696548,2,968,531
48204078,52615429,4,459,932
3278448,91372025,2,91,998
54789181,91416324,1,644,636
16731931,2065461,2,980,994
19279464,18128906,2,349,396
63460922,47467686,0,304,614
6452241,31947258,1,868,129
53514566,83807278,3,966,125
14027026,56156561,0,656,806
91663343,77525297,5,528,73
46609482,72995787,5,358,360
38142409,16892018,3,9,407
59765788,34950883,3,638,781
42334581,96298469,0,269,311
34631840,76467030,0,475,849
38610854,35083930,4,513,819
45934390,11208878,0,115,515
87168447,52882369,4,660,827
11720004,21177147,1,387,801
20050145,98346944,5,681,198
15592702,83038845,0,992,68
3014186,66386260,2,881,798
97164912,73898869,3,822,57
10610811,38328547,0,641,935
90867619,83507195,5,121,485
3278448,9257833,1,91,403
12159158,81611930,5,861,622
72995787,42334581,3,360,269
34590042,58301343,4,618,727
46410003,4291684,2,214,262
24034807,57417706,0,18,830
73714112,90308649,3,297,775
24886023,23595873,3,106,105
17283099,66171129,3,999,420
55461999,98228577,0,37,202
59242594,69876991,0,768,95
13554242,17756105,1,538,549
6883989,86072549,0,142,293
2065461,17066180,4,994,958
67366741,24683403,3,786,588
13554242,51208766,3,538,135
82264007,55927175,3,573,322
60577255,1494307,3,270,917
48969921,24683403,0,907,588
12232739,78624353,5,200,288
83190332,22932633,3,385,264
99531538,21559570,0,983,251
64948572,82795154,4,979,963
33873626,18048586,5,56,807
1812075,44879118,2,101,103
21443069,97606046,3,964,686
62064567,17815908,4,3,902
61315182,92509364,5,58,736
59993046,24759546,2,376,753
92714880,59273979,5,702,383
17846389,97649348,1,624,381
77785229,26410144,5,286,557
3942695,62346687,4,967,16
30066233,27688001,4,35,162
53946953,69650761,4,257,467
62064567,60931922,5,3,246
10843007,26144584,3,108,145
58188540,41222718,4,127,796
38774244,32712728,1,393,788
30893524,66870564,3,389,864
96988713,97587593,4,392,243
57417706,72578540,3,830,76
77642160,61717895,4,155,371
94563178,97649348,3,764,381
69603371,41503628,2,128,47
2062738,6873635,5,941,911
94847903,26133197,3,265,139
58102809,64391713,4,295,677
91959211,31563137,4,136,92
61009773,76715316,4,892,412
24759546,29470098,4,753,287
92425425,20361264,0,375,40
13512113,44518800,3,546,39
81427210,87557124,5,885,761
78624353,75564647,2,288,207
42586264,33873626,2,871,56
14027026,33873626,1,656,56
63925690,94335105,5,96,249
82300536,86072549,4,978,293
91630511,95326023,3,585,720
26133197,62841579,0,139,680
44959846,71466857,2,438,683
82300536,23595873,5,978,105
54166930,26814424,2,602,252
18512540,71401291,5,347,757
77642160,81997559,3,155,60
73086148,55122964,1,946,664
10688887,69857816,0,405,14
98290623,86034800,2,338,954
58253371,9182092,0,483,577
81997559,27922005,1,60,869
83038845,11961243,0,68,231
77824893,44077357,0,936,476
76715316,17622432,4,412,860
19562145,10217250,5,179,642
51662173,12773270,4,408,601
28848480,3278448,1,157,91
51208766,9182092,3,135,577
19957369,61694166,1,260,927
26920200,19279464,4,415,349
94039422,13157272,2,552,501
71630594,52802905,3,509,94
22628688,66449397,0,550,65
9257833,97873083,2,403,274
91416324,61475240,3,636,290
12159158,58439875,4,861,739
84794180,37657252,0,190,710
6873635,51055010,2,911,616
75865932,95022878,4,930,779
24759546,9447600,3,753,510
90459524,59242594,4,706,768
70191512,91134533,3,178,893
84046419,58127645,0,208,545
60108096,50116333,4,551,558
81689787,41401829,2,944,86
36080058,43541248,3,928,976
81122802,7064420,0,31,725
30066233,94000525,3,35,432
78784480,90432257,0,165,132
71368970,9019677,1,333,351
35551656,35882057,2,470,365
19261088,54304067,0,81,171
71466941,49260800,0,621,634
51051578,83058659,1,815,970
58301343,15592702,1,727,992
9447600,53676706,0,510,192
6801059,20416579,5,433,25
10960616,81689787,2,386,944
19043488,29843127,4,496,422
64021986,62850962,5,458,104
68744841,29613711,3,565,61
34810299,44554709,4,272,562
68371650,31872848,5,685,52
75193068,4799287,0,224,701
34631840,34922000,0,475,427
85101507,83925117,0,693,153
30976923,92876464,4,505,883
35733573,44879118,5,236,103
16731931,62189958,1,980,784
96988713,82632781,3,392,737
20361264,20050145,2,40,681
75090190,46745340,3,34,11
35551656,67380103,5,470,118
1640312,21346320,4,284,448
73714112,85727169,3,297,525
34590042,51078726,5,618,523
71585330,48118511,3,695,379
24886023,84567480,3,106,378
13246952,28012519,3,909,463
11208878,63531924,1,515,292
55122964,81822157,2,664,300
60108096,38443689,3,551,891
52683156,21346320,5,419,448
18048586,64021986,1,807,458
50570245,4644562,0,889,474
41503628,71401291,5,47,757
80598975,11320456,0,150,158
88239465,83925117,2,709,153
34676709,82632781,1,637,737
24582405,37411328,2,659,646
60577255,78624353,4,270,288
69432213,56156561,0,398,806
60608235,11208878,4,211,515
32909167,33806005,5,421,858
71368970,64001903,5,333,990
72315629,38443689,1,502,891
19857504,11945861,3,795,918
91125316,62064567,4,156,3
31872848,18973811,0,52,643
25486926,90167587,4,490,506
9306830,62764098,3,840,650
15567641,40815137,4,223,280
34662216,14641288,1,80,657
91552819,77824893,3,268,936
71731420,42539508,5,937,503
36080058,51078726,4,928,523
51696548,5910013,4,531,919
35400934,97251876,4,955,237
61231992,9858867,2,535,611
47467686,24278367,5,614,256
16883976,73991260,5,168,880
51316993,91416324,0,169,636
88883775,82795154,5,430,963
34981989,24270402,4,368,817
38131415,4787840,5,154,402
28927360,31927553,1,875,831
91630511,71946045,0,585,793
56028780,17283099,5,440,999
94335105,45813345,3,249,26
84537315,12497395,0,665,898
17846389,99531538,3,624,983
51884317,80397318,4,253,149
87320629,91874139,0,609,67
52896996,64916221,1,719,291
63531924,37797219,5,292,676
98229925,87557124,3,835,761
99545088,8625969,0,714,296
64021986,87557124,1,458,761
59353827,52416792,2,189,395
52802905,27596629,0,94,85
57778631,45813345,4,584,26
65809106,14641288,1,488,657
29187162,79770084,5,329,763
35400934,51442728,2,955,862
42084934,74874846,1,669,797
40276156,4301854,1,986,445
58127645,20476876,5,545,899
43050268,99531538,1,320,983
32761047,8081406,0,556,959
97649348,98229925,1,381,835
86072549,80990934,4,293,962
81355371,65266651,2,70,452
47947742,83925117,0,632,153
91630511,29739877,1,585,361
19606074,88239465,3,894,709
15296192,53214565,1,326,697
54355321,71368970,4,219,333
23252474,82795154,5,539,963
86290932,94000525,5,533,432
68040469,21346320,0,597,448
67097963,27922005,0,194,869
34922000,84345058,4,427,418
61141173,43035822,3,853,838
13354626,2062738,2,380,941
49477303,60807875,5,316,356
84345058,67506819,5,418,640
57444636,7039994,5,776,294
85447090,96298469,0,423,311
79994984,37531013,5,141,451
18354681,85727169,2,245,525
80384524,31862301,0,991,984
3620507,35083930,5,400,819
63078133,12497395,0,217,898
90662805,78544601,5,733,635
42058530,55529719,0,113,977
97923278,47232993,0,29,989
99511541,28221259,5,180,247
75865932,7315229,5,930,489
34922000,8551998,2,427,608
29470098,21918408,3,287,666
35163891,97923278,2,228,29
34662216,14734747,4,80,144
36597926,69487472,4,44,723
4381854,36154512,1,377,184
11423269,70191512,2,826,178
31217803,46264694,2,468,741
64001903,58901282,3,990,564
52111787,65266651,0,975,452
19962470,27688001,0,652,162
4602289,61457445,5,901,428
75325325,29613711,4,574,61
81427210,97251876,4,885,237
57148383,13246952,0,537,909
38090555,67097963,3,711,194
81122802,16883976,0,31,168
58277748,21286553,2,783,41
3278448,38180115,3,91,808
69731173,80682169,2,218,334
24482925,77824893,2,450,936
41986844,99268018,1,604,625
80676878,60623620,2,82,903
89467981,51392191,4,931,857
58188540,30960721,0,127,707
34097265,36703141,1,486,27
39033495,62064567,2,675,3
75922273,10232979,5,859,321
28221259,94847903,1,247,265
22078466,63754985,0,183,130
52116385,17990544,3,93,965
39541689,81220046,4,437,598
85994086,94563178,3,517,764
6390382,34097265,3,760,486
10897982,58424586,2,882,233
11961243,27688001,0,231,162
56087048,32021698,2,172,53
11583651,5042218,2,612,15
61315182,94847903,5,58,265
24750304,30908764,4,726,653
79273765,43007766,2,876,30
60332295,4748874,2,587,812
54546202,31919124,5,242,302
73991260,32021698,2,880,53
32375913,68040469,1,276,597
84794180,31988711,2,190,299
79790375,51760273,5,658,540
86514354,56156561,4,370,806
71731420,91552819,3,937,268
64389828,24278367,1,436,256
30853872,3546631,4,212,314
73991260,33873626,2,880,56
97555931,36531904,4,828,201
14641288,9641376,3,657,542
75603458,11461442,5,794,805
93111107,45621649,5,471,342
69105675,28541972,5,544,845
92509364,95143745,0,736,571
33187018,63754985,5,960,130
38131415,19751250,0,154,837
76188299,26814424,5,663,252
87734045,17283099,1,84,999
66584565,22021699,3,266,758
1080179,3418754,2,248,791
51662173,60807875,1,408,356
68969143,72315629,0,750,502
30794667,87619841,2,547,985
32712728,12773270,2,788,601
35295072,91939403,5,610,943
97606046,92854742,5,686,409
27845730,15296192,5,651,326
55927175,25735541,2,322,469
46609482,24278367,0,358,256
3925951,9306830,2,755,840
31927553,58643904,3,831,543
12678940,87656497,5,811,896
21145201,57077468,4,69,2
73040681,8472906,3,12,298
66375738,28927360,3,417,875
49639537,46745340,2,63,11
65815684,8081406,1,770,959
81427210,77057410,4,885,4
33187018,21145201,0,960,69
47390415,87320629,1,425,609
69757168,86372359,0,541,234
76059965,31217803,0,435,468
39952574,30794667,2,461,547
11378608,44879118,1,0,103
83190332,24482925,5,385,450
67897782,65925778,0,343,628
66386260,47390415,4,798,425
77824893,45934390,2,936,115
60943799,54711058,5,215,987
75615402,26814424,2,922,252
11945861,97923278,3,918,29
95122615,85060967,1,79,186
77084664,42325412,5,327,914
4787840,50621752,4,402,569
68969143,80384524,5,750,991
91939403,6873635,5,943,911
75615402,23991326,1,922,570
33377493,17990544,3,748,965
53490317,92404905,2,244,317
87168447,29416097,1,660,630
10941358,86008559,1,522,281
20866937,83187549,3,648,619
87776978,84345058,5,227,418
6801059,43544662,4,433,32
84539094,94868179,0,173,949
35083930,67161012,2,819,466
67343803,91639359,5,390,518
21443069,36703141,1,964,27
36539894,53512485,3,921,195
47272144,9858867,2,908,611
6390382,69668083,0,760,559
33836415,51442728,1,951,862
58301343,8472906,5,727,298
63925690,10897982,1,96,882
66386260,76715316,3,798,412
58070265,62608358,4,661,138
56125709,77324792,3,319,832
72578540,47066510,3,76,950
82264007,86574459,0,573,671
35551656,29217537,4,470,629
71466857,11945861,3,683,918
92714880,37381526,3,702,745
59765788,78544601,1,638,635
91939403,62929524,4,943,995
81427210,91978611,2,885,997
44879118,22051873,1,103,263
2860339,54609485,0,536,863
42638666,66225982,5,431,512
81355371,73339170,3,70,734
27296981,20970263,3,250,605
12673339,33125537,3,123,362
39860131,54187483,2,109,116
37797219,36123916,5,676,38
26677744,66584565,0,802,266
87734045,79994984,3,84,141
18973811,95230522,1,643,413
35275946,61717895,3,820,371
29217537,33836415,1,629,951
89265742,1093396,3,229,836
84159267,70158341,5,627,713
51208766,89467981,4,135,931
36531904,14027026,5,201,656
12497395,32909167,2,898,421
63143987,17622432,1,778,860
50889916,81997559,4,23,60
99268018,17815908,2,625,902
87619841,75865932,0,985,930
80676878,19261088,1,82,81
51696548,54050593,1,531,785
86302522,67724969,0,926,491
31478260,21286553,0,235,41
99060389,59810690,3,164,818
35162976,42638666,5,341,431
42539508,30908764,1,503,653
22611502,45460392,2,511,472
99268018,58301343,3,625,727
45196831,5304165,3,185,649
19043488,51760273,2,496,540
96420263,23252474,2,492,539
19279464,38131415,5,349,154
86008559,57746169,0,281,446
69635574,4799287,0,232,701
5116290,76715316,1,188,412
37381526,75603458,0,745,794
97923278,87071227,4,29,530
11611677,35167181,4,924,226
52416792,66584565,2,395,266
65925778,75615402,4,628,922
86800565,19969199,5,948,49
56609314,80598975,3,867,150
24683403,75922273,5,588,859
77324792,83190332,0,832,385
59795975,6004492,0,620,394
86008559,69487472,4,281,723
65809106,46264694,0,488,741
55461999,81220046,3,37,598
75149394,73373071,0,148,982
20416579,9737784,0,25,721
67454106,54763935,4,181,456
43541248,1493082,4,976,526
71401291,51442728,0,757,862
73339170,6883989,2,734,142
49301263,77785229,1,705,286
2065461,60608235,3,994,211
76188299,10688887,2,663,405
70351135,11260273,1,273,203
98528968,91630511,2,942,585
62125849,88239465,2,465,709
39541689,45920150,2,437,850
54546202,51392191,3,242,857
12678940,45113260,3,811,766
73086148,41693876,4,946,583
57778631,78301604,4,584,712
26380823,28848480,3,561,157
40912680,38142409,5,679,9
80241525,95022878,5,731,779
9447600,60108096,2,510,551
77642160,21145201,2,155,69
26076984,82632781,1,193,737
3014186,31614718,2,881,83
1853245,82759299,1,373,167
34425047,53323929,5,767,1
54050593,21346320,5,785,448
91552819,96078977,1,268,399
43253968,62841579,4,495,680
95993943,13280193,4,275,934
